CODE,MFR,MODEL,TYPE,HORSEPOWER,THRUST,
33815,HONEYWELL,ATF3-6,5,05440,000000,
33816,HONEYWELL,ATF3-6A,5,05440,000000,
33817,HONEYWELL,LTS101-600A-2,3,00615,000000,
33818,HONEYWELL,LTS101-600A-3,3,00615,000000,
33819,HONEYWELL,LTS101-600A3A,3,00650,000000,
33820,HONEYWELL,LTS101-650B-1,3,00550,000000,
33821,HONEYWELL,LTS101-650B1A,3,00600,000000,
33822,HONEYWELL,LTS101-650C-2,3,00628,000000,
33823,HONEYWELL,LTS101-650C-3,3,00630,000000,
33824,HONEYWELL,LTS101-650C3A,3,00630,000000,
33825,HONEYWELL,LTS101-700D-2,3,00732,000000,
33826,HONEYWELL,LTS101-750B-1,3,00550,000000,
33827,HONEYWELL,LTS101-750B-2,3,00690,000000,
33828,HONEYWELL,LTS101-750C-1,3,00684,000000,
33829,HONEYWELL,LTS101-850B-2,3,00780,000000,
33830,HONEYWELL,TFE731-2,5,00000,003500,
33831,HONEYWELL,TFE731-2A,5,00000,003600,
33832,HONEYWELL,TFE731-2B,5,00000,003500,
33833,HONEYWELL,TFE731-2BR,5,00000,003650,
33834,HONEYWELL,TFE731-2C,5,00000,003500,
33835,HONEYWELL,TFE731-3,5,00000,003700,
33836,HONEYWELL,TFE731-3R,5,00000,003880,
33837,HONEYWELL,TFE731-3A,5,00000,003700,
33838,HONEYWELL,TFE731-3AR,5,00000,003880,
33839,HONEYWELL,TFE731-3B,5,00000,003650,
33840,HONEYWELL,TFE731-3BR,5,00000,003850,
33841,HONEYWELL,TFE731-3C,5,00000,003700,
33842,HONEYWELL,TFE731-3CR,5,00000,003880,
33843,HONEYWELL,TFE731-3D,5,00000,003700,
33844,HONEYWELL,TFE731-3DR,5,00000,003880,
33845,HONEYWELL,TFE731-4,5,00000,004080,
33846,HONEYWELL,TFE731-4R,5,00000,004080,
33847,HONEYWELL,TFE731-5,5,00000,004304,
33848,HONEYWELL,TFE731-5A,5,00000,004500,
33849,HONEYWELL,TFE731-5AR,5,00000,004500,
33850,HONEYWELL,TFE731-5B,5,00000,004750,
33851,HONEYWELL,TFE731-5BR,5,00000,004750,
33852,HONEYWELL,TFE731-5R,5,00000,004500,
33853,HONEYWELL,LTP101-600,2,00599,000000,
33854,HONEYWELL,LTP101-600A,2,00599,000000,
33855,HONEYWELL,LTP101-600A1A,2,00599,000000,
33856,HONEYWELL,LTP101-700A1A,2,00671,000000,
33857,HONEYWELL,T5313B,3,01400,000000,
33858,HONEYWELL,T5317A,3,01500,000000,
33859,HONEYWELL,T5317A-1,3,01500,000000,
33860,HONEYWELL,T5317B,3,01500,000000,
33861,HONEYWELL,TPE331-14A,2,01250,000000,
33862,HONEYWELL,TPE331-14B,2,01250,000000,
33863,HONEYWELL,TPE331-14F,2,01250,000000,
33864,HONEYWELL,TPE331-14GR,2,01650,000000,
33865,HONEYWELL,TPE331-14HR,2,01650,000000,
33866,HONEYWELL,TPE331-15AW,2,01645,000000,
33867,HONEYWELL,ALF502L,5,00000,007500,
33868,HONEYWELL,ALF502L-2,5,00000,007500,
33869,HONEYWELL,ALF502L-2A,5,00000,007500,
33870,HONEYWELL,ALF502L-2C,5,00000,007500,
33871,HONEYWELL,ALF502L-3,5,00000,007500,
33872,HONEYWELL,ALF502R-3,5,00000,006700,
33873,HONEYWELL,ALF502R-3A,5,00000,006970,
33874,HONEYWELL,ALF502R-4,5,00000,006970,
33875,HONEYWELL,ALF502R-5,5,00000,006970,
33876,HONEYWELL,ALF502R-6,5,00000,007500,
33877,HONEYWELL,ALF507-1H,5,00000,007000,
33878,HONEYWELL,ALF507-1F,5,00000,007000,
33879,HONEYWELL,TFE731-2-3B,5,00000,003650,
33880,HONEYWELL,TFE-731-5BR1H,5,00000,004750,
33881,HONEYWELL,HTF7000,5,00000,006500,
33882,HONEYWELL,T53-L-703,3,01500,000000,
33883,HONEYWELL,T53-L13B,3,01100,000000,
33884,HONEYWELL,F-124-GA-100,5,00000,006280,
33885,HONEYWELL,TFE731-3R-1H,5,00000,003700,
33886,HONEYWELL,T55-GA-714A,3,00000,004860,
33888,HONEYWELL,TFE-731,5,00000,004000,
33889,HONEYWELL,55-L-714A,3,04115,000000,
33898,HONEYWELL,TFE731-5BR-1C,5,00000,004750,
33899,HONEYWELL,TPE331-10 SER,2,00940,000000,
33900,HONEYWELL,ALF 502 SER,4,07500,000000,
33901,HONEYWELL,T-55-L714A,3,04867,000000,
33902,HONEYWELL,TFE-731-SER,5,00000,004000,
33903,HONEYWELL,AL5512,3,04075,000000,
33904,HONEYWELL,LTS101-600 SR,3,00650,000000,
33905,HONEYWELL,TFE731-5BR-2C,5,00000,004750,
33906,HONEYWELL,CFE 738-1-1B,5,02800,000000,
33907,HONEYWELL,T5317 SER,3,01500,000000,
33908,HONEYWELL,AS907-1-1A,5,00000,006944,
33909,HONEYWELL,TPE331-SER,2,02650,000000,
33910,HONEYWELL,TPE-331-10UG,2,00940,000000,
33911,HONEYWELL,T5309A,3,01100,000000,
33912,HONEYWELL,T5309B,3,01100,000000,
33913,HONEYWELL,T5309C,3,01100,000000,
33914,HONEYWELL,T5311A,3,01100,000000,
33915,HONEYWELL,HTS-900-2,3,00925,000000,
33916,HONEYWELL,TFE731-3-1C,5,00000,003700,
33917,HONEYWELL,TFE731-20,5,00000,003500,
33918,HONEYWELL,TFE731-20AR,5,00000,003650,
33919,HONEYWELL,TFE731-20BR,5,00000,003650,
33920,HONEYWELL,TFE731-20R,5,00000,003650,
33921,HONEYWELL,TFE731-40,5,00000,004250,
33922,HONEYWELL,TFE731-40R,5,00000,004462,
33923,HONEYWELL,TFE731-40AR,5,00000,004420,
33924,HONEYWELL,TFE731-60,5,00000,005000,
33925,HONEYWELL,LTC1B-1,3,00860,000000,
33926,HONEYWELL,TPE331-25A,2,00575,000000,
33927,HONEYWELL,TPE331-25AA,2,00575,000000,
33928,HONEYWELL,TPE331-25B,2,00575,000000,
33929,HONEYWELL,TFE731-60-1C,5,00000,004525,
33930,HONEYWELL,TPE331-25C,2,00575,000000,
33931,HONEYWELL,TPE331-25D,2,00575,000000,
33932,HONEYWELL,TPE331-25DA,2,00575,000000,
33933,HONEYWELL,TPE331-25DB,2,00575,000000,
33934,HONEYWELL,TPE331-25E,2,00575,000000,
33935,HONEYWELL,TPE331-25F,2,00575,000000,
33936,HONEYWELL,TPE331-25FA,2,00575,000000,
33937,HONEYWELL,TPE331-29A,2,00575,000000,
33938,HONEYWELL,TPE331-43,2,00575,000000,
33939,HONEYWELL,TPE331-43-B,2,00575,000000,
33940,HONEYWELL,TFE731-50R,5,00000,005000,
33941,HONEYWELL,TPE331-45,2,00575,000000,
33942,HONEYWELL,TPE331-47,2,00575,000000,
33943,HONEYWELL,TPE331-47-A,2,00575,000000,
33944,HONEYWELL,TPE331-47-B,2,00575,000000,
33945,HONEYWELL,TPE331-51,2,00575,000000,
33946,HONEYWELL,TPE331-55,2,00575,000000,
33947,HONEYWELL,TPE331-55-A,2,00575,000000,
33948,HONEYWELL,TPE331-55-B,2,00575,000000,
33949,HONEYWELL,TPE331-57,2,00575,000000,
33950,HONEYWELL,TPE331-57-B,2,00575,000000,
33951,HONEYWELL,TPE331-61,2,00575,000000,
33952,HONEYWELL,TPE331-61-A,2,00575,000000,
33953,HONEYWELL,TPE331-1,2,00665,000000,
33954,HONEYWELL,TPE331-1U,2,00665,000000,
33955,HONEYWELL,TPE331-1UA,2,00665,000000,
33956,HONEYWELL,TPE331-2,2,00715,000000,
33957,HONEYWELL,TPE331-2U,2,00715,000000,
33958,HONEYWELL,TPE331-2UA,2,00715,000000,
33959,HONEYWELL,T5508D,3,02250,000000,
33960,HONEYWELL,TPE331-3,2,00840,000000,
33961,HONEYWELL,TPE331-3U,2,00840,000000,
33962,HONEYWELL,TPE331-3UW,2,00840,000000,
33963,HONEYWELL,TPE331-3W,2,00840,000000,
33964,HONEYWELL,TPE331-10UA,2,00840,000000,
33965,HONEYWELL,TPE331-5,2,00776,000000,
33966,HONEYWELL,TPE331-5A,2,00840,000000,
33967,HONEYWELL,TYPE331-5AB,2,00840,000000,
33968,HONEYWELL,TPE331-5B,2,00776,000000,
33969,HONEYWELL,TPE331-5U,2,00776,000000,
33970,HONEYWELL,TPE331-6,2,00750,000000,
33971,HONEYWELL,TPE331-6A,2,00750,000000,
33972,HONEYWELL,TPE331-6U,2,00750,000000,
33973,HONEYWELL,TPE331-8,2,00715,000000,
33974,HONEYWELL,TPE331-8A,2,00715,000000,
33975,HONEYWELL,TPE331-9,2,00865,000000,
33976,HONEYWELL,TPE331-9U,2,00865,000000,
33977,HONEYWELL,TPE331-10,2,00940,000000,
33978,HONEYWELL,TPE331-10A,2,00940,000000,
33979,HONEYWELL,TPE331-10AV,2,00750,000000,
33980,HONEYWELL,TPE331-10B,2,00940,000000,
33981,HONEYWELL,TPE331-10G,2,00940,000000,
33982,HONEYWELL,TPE331-10GP,2,00840,000000,
33983,HONEYWELL,TPE331-10GR,2,00940,000000,
33984,HONEYWELL,TPE331-10GT,2,00840,000000,
33985,HONEYWELL,TPE331-10J,2,01000,000000,
33986,HONEYWELL,TPE331-10N,2,00715,000000,
33987,HONEYWELL,TPE331-10P,2,00776,000000,
33988,HONEYWELL,TPE331-10R,2,00940,000000,
33989,HONEYWELL,TPE331-10T,2,00776,000000,
33990,HONEYWELL,TPE331-10U,2,00940,000000,
33991,HONEYWELL,TPE331-10UF,2,00940,000000,
33992,HONEYWELL,TPE331-10UGR,2,00940,000000,
33993,HONEYWELL,TPE331-10UJ,2,01000,000000,
33994,HONEYWELL,TPE331-10UK,2,01000,000000,
33995,HONEYWELL,TPE331-10UR,2,00940,000000,
33996,HONEYWELL,TPE331-11U,2,01000,000000,
33997,HONEYWELL,TPE331-11UA,2,01000,000000,
33998,HONEYWELL,TPE331-12,2,00940,000000,
33999,HONEYWELL,TPE331-12B,2,01100,000000,
34000,HONEYWELL,TFE73140AR200,5,00000,004420,
34001,HONEYWELL,TFE731-40BR-1,5,00000,003850,
34002,HONEYWELL,TFE731-40BR1B,5,00000,003850,
34003,HONEYWELL,F124,5,00000,006280,
34004,HONEYWELL,HTF7350,5,00000,007323,
34005,HONEYWELL,TPE331-101Z,2,00705,000000,
34006,HONEYWELL,T5313L,3,01500,000000,
34007,HISPANO,E,1,00180,000000,
34200,HOUSAI,6JIA,1,00285,000000,
34201,HOUSAI,HS6A,1,00285,000000,
34250,HUMMEL,2180,1,00076,000000,
34251,HUMMEL,VW 2.4L,8,00085,000000,
34253,HUMMEL,1/2 VW,1,00045,000000,
34550,IAE,PW1127G-JM,5,00000,026345,
34551,IAE,PW1127GA-JM,5,00000,026345,
34599,IAE,V2500E-A5,5,00000,031330,
34600,IAE,PW1133G-JM,5,00000,033110,
34601,IAE,V2500SERIES,4,00000,025000,
34602,IAE,V2500-A1,5,00000,024800,
34603,IAE,V2530-A5,5,00000,029900,
34604,IAE,V2527-A5,5,00000,024800,
34605,IAE,V2527E-A5,5,00000,024800,
34606,IAE,V2527M-A5,5,00000,024800,
34607,IAE,V2522-A5,5,00000,023040,
34608,IAE,V2524-A5,5,00000,024480,
34609,IAE,V2528-D5,5,00000,028000,
34610,IAE,V2525-D5,5,00000,025000,
34611,IAE,V2533-A5,5,00000,031600,
34612,IAE,V2522-A5,4,00000,023040,
34613,IAE,50R-AA,11,00056,000000,
34699,INNTEC,800,7,00085,000000,
34701,IVCHENKO,AI-14R,1,00260,000000,
34702,IVCHENKO,AL-25SERIES,5,00330,000000,
34703,IVCHENKO,AI-25TL,5,00000,003792,
34800,JABIRU,2200,8,00085,000000,
34801,JABIRU,3300,8,00120,000000,
34802,JABIRU,3300,1,00120,000000,
34803,JABIRU,2200A,8,00085,000000,
34804,JABIRU,3300A,8,00120,000000,
34805,JABIRU,5100,8,00170,000000,
34811,JABIRU,3300L,8,00120,000000,
35001,JACOBS,LA1,1,00170,000000,
35002,JACOBS,L3,1,00055,000000,
35003,JACOBS,L4 /R755-7,1,00245,000000,
35004,JACOBS,L5,1,00285,000000,
35005,JACOBS,L6,1,00330,000000,
35006,JACOBS,R755A SERIES,1,00300,000000,
35007,JACOBS,R755B SERIES,1,00275,000000,
35008,JACOBS,R755E SERIES,1,00350,000000,
35009,JACOBS,R-755-7,1,00225,000000,
35010,JACOBS,R-755SM,1,00350,000000,
35011,JACOBS,R-755S,1,00350,000000,
35012,JACOBS,L-6M,1,00330,000000,
35013,JACOBS,L-6MA,1,00330,000000,
35014,JACOBS,L-6MB,1,00330,000000,
35015,JACOBS,L-3MBA,1,00330,000000,
35016,JACOBS,L-5M,1,00285,000000,
35017,JACOBS,L-5MB,1,00285,000000,
35018,JACOBS,R-755A1,1,00300,000000,
35019,JACOBS,R-755A2,1,00300,000000,
35020,JACOBS,R-755A2M,1,00300,000000,
35021,JACOBS,R-755A2M1,1,00300,000000,
35022,JACOBS,R-755B1,1,00275,000000,
35023,JACOBS,R-755B2,1,00275,000000,
35024,JACOBS,R-755B2M,1,00275,000000,
35025,JACOBS,R-755E,1,00350,000000,
35026,JACOBS,L-4,1,00245,000000,
35027,JACOBS,L-4M,1,00245,000000,
35028,JACOBS,L-4MA,1,00245,000000,
35029,JACOBS,L-4MA7,1,00245,000000,
35030,JACOBS,L-4MB,1,00245,000000,
35031,JACOBS,R-755,1,00225,000000,
35500,KAWASAKI,ALL MDLS A/B,1,00000,000000,
36400,JETCAT,SPT5,2,00000,000055,
36401,JETCAT,SPH5,2,00011,000000,
36402,JETCAT,MP-200,4,00000,000052,
36405,JETCAT,C81,4,00000,000081,
36440,HACKER,A60-18L,10,00001,000000,
36441,HACKER,Q150 SERIES,10,00016,000000,
36501,KEIKHAFER,MK55,1,00040,000000,
37001,KEN ROYCE,7 SERIES,1,00120,000000,
37002,KEN ROYCE,90-5 SERIES,1,00090,000000,
37003,KEN ROYCE,90 5G,1,00090,000000,
37004,KEN ROYCE,7F,1,00120,000000,
37005,KEN ROYCE,7G,1,00120,000000,
37006,KEN ROYCE,85 5F,1,00085,000000,
37007,KEN ROYCE,85 5DF,1,00085,000000,
37008,KEN ROYCE,90 5F,1,00090,000000,
37009,KEN ROYCE,110 7DF,1,00110,000000,
37501,KINNER,B5 SERIES,1,00125,000000,
37503,KINNER,K5 SERIES,1,00100,000000,
37504,KINNER,R5 SERIES,1,00160,000000,
37595,ISOTOV,GTD-350,3,00395,000000,
37596,KLEINMOTOR,SOLO 2350 SER,7,00029,000000,
37600,KLIMOV,VK-1A,4,05950,000000,
37601,KLIMOV,VK-1F,4,00000,005955,
37602,KLIMOV,TB3-117BM,3,02000,000000,
37603,KLIMOV,TV3-117VM,3,02000,000000,
37650,KONIG,SD 570,7,00028,000000,
37700,KONTRONIK,KORA 25-10,10,00001,000000,
38501,LAMBERT,R266,1,00090,000000,
38502,SUBARU,EJ-25,8,00165,000000,
38590,LIBERTY,V-12,1,00400,000000,
38601,LIMBACH,LIMBACH L2000,8,00080,000000,
38602,LIMBACH,1700E,1,00068,000000,
38603,LIMBACH,L2400,8,00087,000000,
38801,LAWRENCE,3 CYL,1,00060,000000,
39101,LEBLOND,70 SERIES,1,00070,000000,
39102,LEBLOND,85 SERIES,1,00085,000000,
39103,LEBLOND,90 SERIES,1,00090,000000,
39501,LENAPE,AR3-160,1,00050,000000,
39506,LENAPE,LM5,1,00095,000000,
40001,LERHONE,TYPE C,1,00080,000000,
40002,LERHONE,TYPE J,1,00110,000000,
40701,LINCOLN,LIBERTY-12,1,00400,000000,
40800,LOM,M332,1,00140,000000,
40801,LOM,M137A,1,00180,000000,
40802,LOM,M132A,1,00120,000000,
40891,LYCOMING,IO-360-M1A,1,00180,000000,
40999,LYCOMING,TIO-540-AE2A,2,00350,000000,
41000,LYCOMING,XLIO-360A1B,1,00200,000000,
41010,LYCOMING,XLO-360 SERIE,1,00200,000000,
41220,LYCOMING,T53-L-13B,3,01400,000000,
41400,LYCOMING,O-390-A1B6,1,00210,000000,
41450,LYCOMING,XIO-390-A3B6,8,00210,000000,
41455,LYCOMING,XIO-360 SERIE,1,00180,000000,
41460,LYCOMING,X(I)O 320,8,00160,000000,
41462,LYCOMING,XIO-540 SERIE,1,00260,000000,
41465,LYCOMING,CC363I,1,00186,000000,
41466,LYCOMING,340 SERIES,8,00170,000000,
41499,LYCOMING,0-360 SERIES,1,00180,000000,
41500,LYCOMING,AEIO-320 SER,1,00160,000000,
41501,LYCOMING,0-145A SERIES,1,00055,000000,
41502,LYCOMING,0-145B SERIES,1,00065,000000,
41503,LYCOMING,O&GO-145C SER,1,00075,000000,
41504,LYCOMING,0-360-A1D,1,00180,000000,
41505,LYCOMING,0-235 SERIES,8,00115,000000,
41506,LYCOMING,0-290 SERIES,1,00140,000000,
41507,LYCOMING,125,1,00125,000000,
41508,LYCOMING,0-320 SERIES,1,00180,000000,
41509,LYCOMING,IO-320 SERIES,1,00150,000000,
41510,LYCOMING,0-340 SERIES,1,00170,000000,
41511,LYCOMING,I0360 SER A&C,1,00200,000000,
41512,LYCOMING,0-350 SERIES,1,00150,000000,
41513,LYCOMING,HO-360,1,00180,000000,
41514,LYCOMING,O&VO-360 SER,1,00180,000000,
41515,LYCOMING,I0360 SER,1,00180,000000,
41516,LYCOMING,0-435,1,00175,000000,
41517,LYCOMING,0-435A/0-435C,1,00190,000000,
41518,LYCOMING,0-435A2-KSER,1,00225,000000,
41519,LYCOMING,0-435B,1,00235,000000,
41520,LYCOMING,GO-435,1,00210,000000,
41521,LYCOMING,GO-435C&D SER,1,00260,000000,
41522,LYCOMING,AEIO-360 SER,1,00180,000000,
41523,LYCOMING,GSO-435 SERIE,1,00300,000000,
41524,LYCOMING,HIO-360 SER,1,00205,000000,
41525,LYCOMING,VO-435 SERIES,1,00260,000000,
41526,LYCOMING,TV0-435 SER,2,00280,000000,
41527,LYCOMING,GO-480 SERIES,1,00295,000000,
41528,LYCOMING,T0-360 SER,1,00210,000000,
41529,LYCOMING,GSO&IGSO-480,1,00340,000000,
41530,LYCOMING,IO-540 SER,1,00300,000000,
41531,LYCOMING,0-540F1 SERIE,1,00260,000000,
41532,LYCOMING,0-540 SERIES,1,00250,000000,
41533,LYCOMING,TI0-540 SER,2,00310,000000,
41534,LYCOMING,VO-540 SERIES,1,00310,000000,
41535,LYCOMING,IGSO-540-B1A,1,00380,000000,
41536,LYCOMING,TI0-541 SER,1,00310,000000,
41537,LYCOMING,GSO-580 SER,1,00400,000000,
41538,LYCOMING,IGO-540-B1A,1,00350,000000,
41539,LYCOMING,TIGO-541SER,1,00400,000000,
41540,LYCOMING,R680,1,00215,000000,
41541,LYCOMING,R680-2-B2-BA,1,00240,000000,
41542,LYCOMING,R680-4P-B4,1,00225,000000,
41543,LYCOMING,R680-5-B5-D5,1,00260,000000,
41544,LYCOMING,R680-6B6-D6,1,00245,000000,
41545,LYCOMING,R680E SERIES,1,00300,000000,
41546,LYCOMING,IO-720,1,00400,000000,
41547,LYCOMING,11A,3,02650,000000,
41548,LYCOMING,0-550-J3A5D,1,00250,000000,
41549,LYCOMING,T-53 SERIES,1,01150,000000,
41550,LYCOMING,YT55-L-9,3,02650,000000,
41551,LYCOMING,T53-L-13,3,01400,000000,
41552,LYCOMING,T-53,3,01150,000000,
41553,LYCOMING,HI0-360 SER,3,00205,000000,
41554,LYCOMING,T-55 SER TP,2,02650,000000,
41555,LYCOMING,T-55 SER TS,3,02650,000000,
41556,LYCOMING,LTC4B-8D,3,02650,000000,
41557,LYCOMING,T53L-703,3,01400,000000,
41558,LYCOMING,I0-360 SER,3,00200,000000,
41559,LYCOMING,I0-360-B1E,1,00180,000000,
41560,LYCOMING,LTS-101 SER,3,00317,000000,
41561,LYCOMING,TSIO-360SER,2,00215,000000,
41562,LYCOMING,LTS 101 600A,3,00592,000000,
41563,LYCOMING,L-540-T4B5,1,00260,000000,
41564,LYCOMING,LTS-750-B-1,3,00461,000000,
41565,LYCOMING,LTP 101-600,2,00599,000000,
41566,LYCOMING,LTP101-600A,1,00599,000000,
41567,LYCOMING,AEIO-320 SER,1,00150,000000,
41568,LYCOMING,AEIO-540 SER,1,00260,000000,
41569,LYCOMING,TIO 540 SER,1,00250,000000,
41570,LYCOMING,R-1820 SER,1,01300,000000,
41571,LYCOMING,R-1820 SER,2,01300,000000,
41572,LYCOMING,TIO-360 SER,1,00282,000000,
41573,LYCOMING,0-360-C1F,1,00200,000000,
41574,LYCOMING,T53-L-11D,3,01100,000000,
41575,LYCOMING,O-360 SERIES,1,00180,000000,
41576,LYCOMING,IO-360-A1B6,1,00200,000000,
41577,LYCOMING,LIO-360-CIE6,1,00200,000000,
41578,LYCOMING,T53-L-701,2,01400,000000,
41579,LYCOMING,0-360-E2D,1,00150,000000,
41580,LYCOMING,ALF-502 SER.,4,07500,000000,
41581,LYCOMING,AL5512,3,04075,000000,
41582,LYCOMING,VO-540 SER,3,00305,000000,
41583,LYCOMING,AL503 SER,4,07500,000000,
41584,LYCOMING,IO-520 SER,1,00285,000000,
41585,LYCOMING,IO 540 SER,1,00260,000000,
41586,LYCOMING,YO-360-A1A,8,00180,000000,
41587,LYCOMING,T-53 SER,2,01150,000000,
41588,LYCOMING,0-360-C1A,1,00180,000000,
41589,LYCOMING,ALF502L,5,00000,007500,
41590,AVRO,ALF 507-1F,4,07500,000000,
41591,LYCOMING,0-360-C4F,1,00180,000000,
41592,LYCOMING,LTC1K-4K,3,01550,000000,
41593,LYCOMING,IO-360-A1B6D,1,00200,000000,
41594,LYCOMING,O-360-A1A,8,00180,000000,
41595,LYCOMING,O-320-D2J,1,00160,000000,
41596,LYCOMING,I0-360-ES,1,00210,000000,
41597,LYCOMING,IO-360-L2A,1,00180,000000,
41598,LYCOMING,IO-540-K1G5D,1,00300,000000,
41599,LYCOMING,(L)TO 360 SER,2,00180,000000,
41600,LYCOMING,0-30-A1P,1,00180,000000,
41601,LYCOMING,AEIO-360 SER,2,00180,000000,
41602,LYCOMING,IO-390-A1A6,1,00210,000000,
41603,LYCOMING,T5309A,3,01100,000000,
41604,LYCOMING,T5309B,3,01100,000000,
41605,LYCOMING,T5309C,3,01100,000000,
41606,LYCOMING,T5311A,3,01100,000000,
41607,LYCOMING,T5311B,3,01100,000000,
41608,LYCOMING,LTC1B-1,3,00860,000000,
41609,LYCOMING,T5508D,3,02250,000000,
41610,LYCOMING,T5307A,2,01100,000000,
41611,LYCOMING,LTP101-600A1A,2,00599,000000,
41612,LYCOMING,LTP101-700A1A,2,00671,000000,
41613,LYCOMING,T5313B,3,01400,000000,
41614,LYCOMING,T5317A,3,01500,000000,
41615,LYCOMING,T5317A-1,3,01500,000000,
41616,LYCOMING,T5317B,3,01500,000000,
41617,LYCOMING,ALF502L-2,5,00000,007500,
41618,LYCOMING,ALF502L-2A,5,00000,007500,
41619,LYCOMING,ALF502L-2C,5,00000,007500,
41620,LYCOMING,ALF502L-3,5,00000,007500,
41621,LYCOMING,ALF502R-3,5,00000,006700,
41622,LYCOMING,ALF502R-3A,5,00000,006970,
41623,LYCOMING,ALF502R-4,5,00000,006970,
41624,LYCOMING,ALF502R-5,5,00000,006970,
41625,LYCOMING,ALF502R-6,5,00000,007500,
41626,LYCOMING,ALF507-1H,5,00000,007000,
41627,LYCOMING,ALF507-1F,5,00000,007000,
41628,LYCOMING,IO-580-A1A,1,00300,000000,
41629,LYCOMING,IO-580-B1A,1,00315,000000,
41630,LYCOMING,V0-360-A1A,1,00180,000000,
41631,LYCOMING,V0-360-A1B,1,00180,000000,
41632,LYCOMING,V0-360-B1A,1,00180,000000,
41633,LYCOMING,IVO-360-A1A,1,00180,000000,
41634,LYCOMING,IO-540-A1A5,1,00290,000000,
41635,LYCOMING,IO-540-B1A5,1,00290,000000,
41636,LYCOMING,IO-540-B1B5,1,00290,000000,
41637,LYCOMING,IO-540-B1C5,1,00290,000000,
41638,LYCOMING,IO-540-E1A5,1,00290,000000,
41639,LYCOMING,IO-540-E1B5,1,00290,000000,
41640,LYCOMING,IO-540-E1C5,1,00290,000000,
41641,LYCOMING,IO-540-G1A5,1,00290,000000,
41642,LYCOMING,IO-540-G1B5,1,00290,000000,
41643,LYCOMING,IO-540-G1C5,1,00290,000000,
41644,LYCOMING,IO-540-G1D5,1,00290,000000,
41645,LYCOMING,IO-540-G1E5,1,00290,000000,
41646,LYCOMING,IO-540-G1F5,1,00290,000000,
41647,LYCOMING,IO-540-P1A5,1,00290,000000,
41648,LYCOMING,HIO-540-A1A,1,00290,000000,
41649,LYCOMING,IO-540-C1B5,1,00250,000000,
41650,LYCOMING,IO-540-C1C5,1,00250,000000,
41651,LYCOMING,IO-540-C4B5,1,00250,000000,
41652,LYCOMING,IO-540-C4D5D,1,00250,000000,
41653,LYCOMING,IO-540-C2C,1,00250,000000,
41654,LYCOMING,IO-540-C4C5,1,00250,000000,
41655,LYCOMING,IO-540-J4A5,1,00250,000000,
41656,LYCOMING,IO-540-C4D5,1,00250,000000,
41657,LYCOMING,IO-540-C4B5D,1,00250,000000,
41658,LYCOMING,IO-540-W1A5D,1,00235,000000,
41659,LYCOMING,IO-540-W3A5D,1,00235,000000,
41660,LYCOMING,IO-540-W1A5,1,00235,000000,
41661,LYCOMING,IO-540-AA1A5,1,00270,000000,
41662,LYCOMING,IO-540-AA1B5,1,00270,000000,
41663,LYCOMING,IO-540-K1A5,1,00300,000000,
41664,LYCOMING,IO-540-K1A5D,1,00300,000000,
41665,LYCOMING,IO-540-K1B5,1,00300,000000,
41666,LYCOMING,IO-540-K2A5,1,00300,000000,
41667,LYCOMING,IO-540-K1B5D,1,00300,000000,
41668,LYCOMING,IO-540-K1C5,1,00300,000000,
41669,LYCOMING,IO-540-K1D5,1,00300,000000,
41670,LYCOMING,IO-540-K1E5D,1,00300,000000,
41671,LYCOMING,IO-540-K1E5,1,00300,000000,
41672,LYCOMING,IO-540-K1F5,1,00300,000000,
41673,LYCOMING,IO-540-K1F5D,1,00300,000000,
41674,LYCOMING,IO-540-K1G5,1,00300,000000,
41675,LYCOMING,IO-540-K1H5,1,00300,000000,
41676,LYCOMING,IO-540-K1J5,1,00300,000000,
41677,LYCOMING,IO-540-K1K5,1,00300,000000,
41678,LYCOMING,IO-390 SER,8,00210,000000,
41679,LYCOMING,IO-540-L1A5,1,00300,000000,
41680,LYCOMING,IO-540-L1A5D,1,00300,000000,
41681,LYCOMING,AEO-540-FBAE,1,00325,000000,
41685,LYCOMING,IO-340 EXP SE,1,00170,000000,
41698,LYCOMING,TIO-541 SER,1,00310,000000,
41699,LYCOMING,YIO-360-A186,1,00200,000000,
41710,LYCOMING,YIO-360 EXP,1,00180,000000,
41770,LYCOMING,YAEIO-540,1,00300,000000,
41779,LYCOMING,YIO-540 SERIE,1,00260,000000,
41780,LYCOMING,IO-360-A1H1S,1,00200,000000,
41781,LYCOMING,IO-540-L1B5D,1,00300,000000,
41782,LYCOMING,IO-540-L1C5,1,00300,000000,
41783,LYCOMING,IO-540-M1A5,1,00300,000000,
41784,LYCOMING,IO-540-M1A5D,1,00300,000000,
41785,LYCOMING,IO-540-M1B5D,1,00300,000000,
41786,LYCOMING,IO-540-M1C5,1,00300,000000,
41787,LYCOMING,IO-540-M2A5D,1,00300,000000,
41788,LYCOMING,IO-540-S1A5,1,00300,000000,
41789,LYCOMING,IO-540-U1A5D,1,00300,000000,
41790,LYCOMING,IO-540-U1B5D,1,00300,000000,
41791,LYCOMING,AEIO540-L1B5D,1,00300,000000,
41792,LYCOMING,AEIO-540-L1B5,1,00300,000000,
41793,LYCOMING,AEIO-540-L1D5,1,00300,000000,
41794,LYCOMING,IO-540-D4B5,1,00260,000000,
41795,LYCOMING,IO-540-D4C5,1,00260,000000,
41796,LYCOMING,IO-540-N1A5,1,00260,000000,
